DateTime,price,url,model,year,odometer,condition,cylinders,drive,fuel,paint color,size,title status,transmission,type,VIN,make / manufacturer,model name / number,size / dimensions
"
2021-12-1808:57
",10999,https://losangeles.craigslist.org/sfv/ctd/d/valencia-2014-mini-cooper-countryman/7422354317.html,2014 mini cooper s countryman,2014,113000,like new,4 cylinders,,gas,white,mid-size,clean,automatic,hatchback,,0,0,0
"
2021-12-1808:57
",2199,https://losangeles.craigslist.org/sfv/ctd/d/valencia-2002-honda-odyssey-passed/7422354514.html,2002 honda odyssey,2002,173000,excellent,6 cylinders,fwd,gas,silver,full-size,salvage,automatic,mini-van,,0,0,0
"
2021-12-0708:41
",50000,https://losangeles.craigslist.org/wst/wad/d/los-angeles-cash-for-cars-we-buy-cars/7417648417.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1719:17
",75,https://losangeles.craigslist.org/wst/ptd/d/wwwpaintedautobodypartscom-auto-body/7422197762.html,,,,new,,,,,,,,,,ALL,ALL,WE SHIP ALL OVER USA
"
2021-12-1716:36
",0,https://losangeles.craigslist.org/lgb/wad/d/bellflower-well-pay-more-for-your-car/7422154416.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1406:31
",1400,https://losangeles.craigslist.org/lac/wtd/d/la-puente-staggered-extreme-concave/7420595244.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1112:15
",15990,https://losangeles.craigslist.org/sfv/ctd/d/north-hollywood-2014-honda-pilot-ex/7419541331.html,2014 Honda Pilot,2014,118711,excellent,6 cylinders,4wd,gas,black,,clean,automatic,SUV,5FNYF3H48EB022718,0,0,0
"
2021-12-1112:15
",17988,https://losangeles.craigslist.org/sfv/ctd/d/north-hollywood-2008-ford-super-duty/7419541255.html,2008 Ford Super Duty F-350 SRW,2008,90717,excellent,8 cylinders,rwd,gas,white,,clean,automatic,pickup,1FDSF34518EE56064,0,0,0
"
2021-12-0707:15
",29988,https://losangeles.craigslist.org/sfv/ctd/d/north-hollywood-2015-dodge-challenger/7417603083.html,2015 Dodge Challenger,2015,37890,excellent,6 cylinders,rwd,gas,red,mid-size,clean,automatic,coupe,2C3CDZAG1FH717436,0,0,0
"
2021-12-1112:15
",14777,https://losangeles.craigslist.org/sfv/ctd/d/north-hollywood-2016-dodge-grand/7419541086.html,2016 Dodge Grand Caravan,2016,100475,excellent,6 cylinders,fwd,gas,grey,,clean,automatic,mini-van,2C4RDGCG0GR265028,0,0,0
"
2021-12-1108:53
",4499,https://losangeles.craigslist.org/sfv/ctd/d/valencia-2004-toyota-siennapassed/7419431590.html,odometer rolled over,odom,129000,excellent,6 cylinders,fwd,gas,blue,full-size,clean,automatic,mini-van,,0,0,0
"
2021-12-1108:50
",2999,https://losangeles.craigslist.org/sfv/ctd/d/valencia-2001-volkswagen-beetle-passed/7419430006.html,2001 volkswagen beetle,2001,164000,excellent,4 cylinders,,gas,red,compact,clean,automatic,hatchback,,0,0,0
"
2021-12-1108:51
",5499,https://losangeles.craigslist.org/sfv/ctd/d/valencia-2009-chrysler-town-and/7419430260.html,2009 chrysler town & country,2009,117000,excellent,6 cylinders,,gas,silver,full-size,clean,automatic,mini-van,,0,0,0
"
2021-12-1108:50
",5999,https://losangeles.craigslist.org/sfv/ctd/d/valencia-2012-volkswagen-golf-drive/7419429770.html,2012 volkswagen golf,2012,153000,excellent,4 cylinders,,gas,grey,compact,clean,automatic,hatchback,,0,0,0
