DateTime,price,url,model,year,odometer,condition,cylinders,drive,fuel,paint color,size,title status,transmission,type,VIN,make / manufacturer,model name / number,size / dimensions
"
2021-12-1110:24
",129888,https://palmsprings.craigslist.org/ctd/d/costa-mesa-1966-mercedes-benz-230sl/7419481715.html,1966 mercedes 230sl,1966,88000,excellent,,,gas,brown,,clean,manual,,,0,0,0
"
2021-11-1721:50
",45,https://losangeles.craigslist.org/lac/art/d/los-angeles-rare-framed-turner-airbrush/7409481136.html,,,,good,,,,,,,,,,Turner,0,"10 x 12"""
"
2021-12-2310:12
",0,https://losangeles.craigslist.org/sfv/clt/d/santa-clarita-holcomb-hoke-butterkist/7424353432.html,,,,,,,,,,,,,,0,0,0
"
2021-12-0918:26
",0,https://losangeles.craigslist.org/sgv/for/d/glendora-oakdale-memorial-cemetery-plot/7418813862.html,,,,new,,,,,,,,,,Oakdale Cemetery Park,0,0
"
2021-11-3023:26
",0,https://losangeles.craigslist.org/sfv/clt/d/coppercraft-guild-cream-sugar-set-bowls/7414889245.html,,,,good,,,,,,,,,,Coppercraft,0,0
"
2021-12-1604:54
",60,https://losangeles.craigslist.org/sfv/grd/d/valencia-cement-bird-baths/7421424074.html,delivery available,deli,,new,,,,,,,,,,0,0,0
"
2021-12-1604:54
",55,https://losangeles.craigslist.org/sfv/grd/d/valencia-buddha-medicine/7421424155.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1604:53
",70,https://losangeles.craigslist.org/sfv/grd/d/valencia-praying-lucky-japanese-jizo/7421423795.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1604:53
",140,https://losangeles.craigslist.org/sfv/grd/d/valencia-angel-on-frog-water-fountain/7421423919.html,delivery available,deli,,,,,,,,,,,,0,0,0
"
2021-12-1604:54
",25,https://losangeles.craigslist.org/sfv/grd/d/valencia-buddha-set-of/7421424012.html,cryptocurrency ok,cryp,,,,,,,,,,,,0,0,0
"
2021-12-1605:01
",65,https://losangeles.craigslist.org/sfv/grd/d/valencia-saint-francis-cement-statue/7421425587.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1605:40
",145,https://losangeles.craigslist.org/sfv/grd/d/valencia-large-cement-lions-set/7421434863.html,delivery available,deli,,new,,,,,,,,,,0,0,0
"
2021-12-1605:19
",90,https://losangeles.craigslist.org/sfv/grd/d/valencia-foo-dogs-or-fu-dogs-set/7421429821.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1605:02
",140,https://losangeles.craigslist.org/sfv/grd/d/valencia-large-japanese-garden-lantern/7421425738.html,cryptocurrency ok,cryp,,,,,,,,,,,,0,0,0
"
2021-12-1605:02
",0,https://losangeles.craigslist.org/sfv/grd/d/valencia-ganesha-several-to-choose-from/7421425839.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1605:20
",100,https://losangeles.craigslist.org/sfv/grd/d/valencia-large-laughing-buddha/7421429993.html,delivery available,deli,,new,,,,,,,,,,0,0,0
"
2021-12-1605:21
",45,https://losangeles.craigslist.org/sfv/grd/d/valencia-large-cement-starfish-set/7421430056.html,delivery available,deli,,new,,,,,,,,,,0,0,0
"
2021-12-1605:20
",120,https://losangeles.craigslist.org/sfv/grd/d/valencia-cement-tiki/7421429896.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1605:40
",65,https://losangeles.craigslist.org/sfv/grd/d/valencia-buddha-face-fountain/7421434947.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1605:41
",70,https://losangeles.craigslist.org/sfv/grd/d/valencia-jizo-boddhistva-buddha/7421435040.html,cryptocurrency ok,cryp,,,,,,,,,,,,0,0,0
"
2021-12-2115:04
",2,https://losangeles.craigslist.org/wst/atq/d/japanese-roof-tile/7423696938.html,cryptocurrency ok,cryp,,excellent,,,,,,,,,,Japan,0,0
"
2021-12-2013:06
",13750,https://losangeles.craigslist.org/lac/ctd/d/el-cajon-1963-austin-healey-3000/7423234584.html,1963 austin healey,1963,44943,,,,gas,,,clean,manual,,,0,0,0
"
2021-12-1711:54
",12950,https://losangeles.craigslist.org/lac/ctd/d/el-cajon-1968-ford-mustang-convertible/7422036659.html,1968 ford mustang,1968,25643,,,,gas,,,clean,automatic,,,0,0,0
"
2021-12-1515:44
",40000,https://losangeles.craigslist.org/lgb/cto/d/san-diego-1969-ford-bronco/7421297387.html,1969 Ford Bronco,1969,1111,,,,gas,,,clean,automatic,,,0,0,0
"
2021-12-1422:10
",1,https://ventura.craigslist.org/wad/d/ventura-wanted-classic-cars/7420964364.html,,,,,,,,,,,,,,0,0,0
"
2021-12-0912:18
",1950,https://losangeles.craigslist.org/lac/ctd/d/el-cajon-1977-mgb-convertible/7418667873.html,1977 mgb convertible,1977,3320,,,,gas,,,clean,manual,,,0,0,0
"
2021-11-3012:41
",4950,https://losangeles.craigslist.org/lac/ctd/d/el-cajon-1942-ford-2-ton-pickup/7414696876.html,1942 ford pickup,1942,87999,,,,gas,,,clean,manual,,,0,0,0
"
2021-12-2112:27
",1500,https://orangecounty.craigslist.org/for/d/costa-mesa-vintage-1950s-pagoda-style/7423630170.html,,,,good,,,,,,,,,,0,0,0
"
2021-12-1900:35
",30,https://orangecounty.craigslist.org/grd/d/petaluma-miniature-japanese-granite/7422629983.html,,,,new,,,,,,,,,,Made in China,miniature Pagoda and Lanterns,"2"" to 4"" inches high"
"
2021-12-0120:46
",30,https://orangecounty.craigslist.org/for/d/irvine-pagoda-lantern-metal-led-pendant/7415322141.html,,,,,,,,,,,,,,0,0,0
"
2021-12-0120:44
",25,https://orangecounty.craigslist.org/for/d/irvine-pagoda-lantern-metal-led-pendant/7415321757.html,,,,,,,,,,,,,,0,0,0
"
2021-12-0615:30
",300,https://orangecounty.craigslist.org/app/d/laguna-niguel-dark-cherry-rosewood/7417407971.html,,,,like new,,,,,,,,,,0,0,"15 1/2""W x 15 1/2""D x 23 1/2""H"
"
2021-12-2307:56
",50000,https://orangecounty.craigslist.org/wad/d/vacaville-classic-cars-wanted-cash-paid/7424288054.html,,,,,,,,,,,,,,0,0,0
"
2021-12-2304:49
",18,https://orangecounty.craigslist.org/grd/d/petaluma-japanese-miyoshi-granite/7424227032.html,,,,new,,,,,,,,,,Made in China,Miyoshi Ikekomi-gata lantern,"4"" inches high"
"
2021-12-2223:06
",25,https://orangecounty.craigslist.org/grd/d/petaluma-miniature-chinese-granite-poly/7424197677.html,,,,new,,,,,,,,,,Made in China,Miniature Bonsai Lantern,"6"" inches high"
"
2021-12-1903:53
",18,https://orangecounty.craigslist.org/for/d/petaluma-miniature-japanese-maru-yukimi/7422642518.html,,,,new,,,,,,,,,,Made in China,Maru Yukimi Bonsai lantern,"4"" inches high"
"
2021-12-1512:28
",1,https://orangecounty.craigslist.org/for/d/tustin-pyro/7421215201.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1805:56
",18,https://orangecounty.craigslist.org/grd/d/petaluma-japanese-kanjuji-granite/7422276714.html,,,,new,,,,,,,,,,Made in China,Miniature Bonsai Lantern,"6"" inches high"
"
2021-12-1612:22
",1234,https://orangecounty.craigslist.org/wad/d/orange-classic-cars-wanted/7421628412.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1322:33
",1500,https://orangecounty.craigslist.org/grd/d/orange-raypak-pool-heater-337k-btu-ng/7420530777.html,,,,new,,,,,,,,,,Raypak,P-R337-A-EN-C,0
"
2021-12-0812:37
",450,https://orangecounty.craigslist.org/grd/d/westminster-concrete-patio-tables/7418234134.html,delivery available,deli,,new,,,,,,,,,,0,0,0
"
2021-12-0812:01
",130,https://orangecounty.craigslist.org/grd/d/westminster-japanese-pagodas/7418215994.html,delivery available,deli,,new,,,,,,,,,,0,0,65 high
"
2021-12-0811:53
",130,https://orangecounty.craigslist.org/grd/d/westminster-chiminea-chimney-fire-pit/7418211590.html,delivery available,deli,,new,,,,,,,,,,0,0,55 X28
"
2021-12-0811:46
",85,https://orangecounty.craigslist.org/grd/d/westminster-concrete-benches/7418207842.html,delivery available,deli,,new,,,,,,,,,,0,0,42 X 16
"
2021-12-0811:45
",300,https://orangecounty.craigslist.org/grd/d/westminster-water-fountain/7418207517.html,delivery available,deli,,new,,,,,,,,,,0,0,6x3 feets
"
2021-12-0811:45
",35,https://orangecounty.craigslist.org/grd/d/huntington-beach-buddha-planters/7418207275.html,delivery available,deli,,new,,,,,,,,,,0,0,13 X 8
"
2021-12-0811:44
",120,https://orangecounty.craigslist.org/grd/d/westminster-chinese-pagodas/7418206977.html,delivery available,deli,,new,,,,,,,,,,0,0,42X12
"
2021-12-0620:19
",18,https://orangecounty.craigslist.org/grd/d/petaluma-japanese-kasuga-granite-poly/7417495733.html,,,,new,,,,,,,,,,Made in China,Miniature Bonsai Lantern,"6"" inches high"
"
2021-12-1612:29
",1234,https://inlandempire.craigslist.org/wad/d/rancho-cucamonga-classic-cars-wanted/7421631453.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1422:50
",1234,https://inlandempire.craigslist.org/wad/d/rancho-cucamonga-wanted-classic-cars/7420968703.html,,,,,,,,,,,,,,0,0,0
"
2021-11-1506:38
",0,https://inlandempire.craigslist.org/mat/d/jurupa-valley-cement-pagoda-lanterns/7408194848.html,,,,new,,,,,,,,,,New,Concrete  CEMENT,0
"
2021-11-1915:03
",125,https://ventura.craigslist.org/atq/d/oxnard-vintaged-rare-pagoda-birdcage/7410266377.html,,,,good,,,,,,,,,,USA,Pagoda,0
"
2021-12-1809:45
",1,https://ventura.craigslist.org/grd/d/westlake-village-hand-made-high-fired/7422381035.html,,,,,,,,,,,,,,0,0,0
"
2021-12-1201:46
",150,https://ventura.craigslist.org/clt/d/ventura-the-muffy-collection-hoppy/7419725319.html,,,,like new,,,,,,,,,,0,0,0
"
2021-11-2308:07
",84000,https://palmsprings.craigslist.org/cto/d/bowling-green-1967-mercedes-230sl-pagoda/7411755427.html,1967 Mercedes 230sl,1967,39000,,,,gas,,,clean,automatic,,,0,0,0
"
2021-12-1612:38
",1234,https://bakersfield.craigslist.org/wad/d/bakersfield-wanted-classic-muscle/7421635890.html,,,,,,,,,,,,,,0,0,0
